customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
CUST02296,Male,0,Yes,Yes,66,Yes,Fiber optic,Month-to-month,112.43,7420.38,Yes
CUST02297,Male,0,No,Yes,17,No,DSL,Two year,31.53,536.01,No
CUST02298,Male,0,No,Yes,49,No,DSL,One year,51.8,2538.2,Yes
CUST02299,Female,0,No,No,29,Yes,No,Month-to-month,23.12,670.48,No
CUST02300,Male,0,Yes,No,65,Yes,Fiber optic,Two year,47.13,3063.4500000000003,Yes
CUST02301,Male,1,Yes,Yes,4,Yes,DSL,One year,41.82,167.28,No
CUST02302,Male,0,Yes,Yes,41,Yes,No,One year,24.96,1023.36,No
CUST02303,Male,1,No,No,4,Yes,No,One year,69.18,276.72,No
CUST02304,Male,0,Yes,Yes,49,No,DSL,Two year,66.86,3276.14,No
CUST02305,Male,1,No,Yes,57,No,DSL,Two year,27.77,1582.8899999999999,No
CUST02306,Female,0,No,No,7,No,No,Two year,46.19,323.33,No
CUST02307,Female,0,Yes,No,30,No,DSL,Month-to-month,115.33,3459.9,No
CUST02308,Male,0,Yes,No,11,Yes,DSL,Two year,31.07,341.77,Yes
CUST02309,Male,0,No,Yes,20,Yes,Fiber optic,Month-to-month,50.5,1010.0,Yes
CUST02310,Female,0,No,No,61,No,No,Month-to-month,23.59,1438.99,No
CUST02311,Female,0,No,Yes,32,No,DSL,Month-to-month,34.89,1116.48,Yes
CUST02312,Male,0,Yes,Yes,25,Yes,No,Two year,89.94,2248.5,No
CUST02313,Male,0,Yes,No,39,No,Fiber optic,Month-to-month,56.67,2210.13,No
CUST02314,Male,0,Yes,Yes,64,Yes,No,Two year,65.21,4173.44,No
CUST02315,Male,0,Yes,No,58,Yes,No,Two year,35.7,2070.6000000000004,Yes
CUST02316,Female,0,Yes,No,14,Yes,No,Month-to-month,88.21,,No
CUST02317,Male,0,Yes,Yes,0,No,Fiber optic,Month-to-month,95.15,0.0,No
CUST02318,Male,0,No,Yes,10,No,Fiber optic,Month-to-month,38.11,381.1,No
CUST02319,Male,0,No,No,54,No,No,Two year,24.5,1323.0,No
CUST02320,Male,0,No,No,1,No,No,Two year,28.09,28.09,Yes
CUST02321,Female,0,Yes,No,64,No,Fiber optic,Month-to-month,85.7,5484.8,No
CUST02322,Female,0,No,No,43,Yes,DSL,Month-to-month,33.55,1442.6499999999999,No
CUST02323,Female,0,Yes,No,15,No,Fiber optic,One year,69.39,1040.85,Yes
CUST02324,Male,0,Yes,No,21,Yes,No,Month-to-month,35.26,740.4599999999999,Yes
CUST02325,Male,0,No,Yes,17,Yes,DSL,One year,37.01,629.17,No
CUST02326,Female,0,Yes,Yes,46,Yes,DSL,One year,20.44,,No
CUST02327,Male,0,No,Yes,29,No,DSL,Two year,52.08,1510.32,No
CUST02328,Male,0,No,Yes,9,No,Fiber optic,Two year,28.98,260.82,Yes
CUST02329,Female,0,Yes,No,57,No,Fiber optic,One year,59.4,3385.7999999999997,No
CUST02330,Female,0,No,Yes,61,No,Fiber optic,One year,79.78,4866.58,No
CUST02331,Female,0,No,Yes,5,No,Fiber optic,Month-to-month,56.75,283.75,No
CUST02332,Female,0,No,No,66,No,No,One year,90.51,5973.660000000001,No
CUST02333,Male,0,No,Yes,40,No,DSL,Month-to-month,94.15,,No
CUST02334,Male,0,Yes,No,42,No,No,Two year,89.66,3765.72,Yes
CUST02335,Female,0,No,No,17,Yes,Fiber optic,Month-to-month,113.67,1932.39,No
CUST02336,Male,1,No,No,57,No,Fiber optic,Two year,43.73,2492.6099999999997,No
CUST02337,Female,0,No,No,59,Yes,No,One year,38.95,2298.05,No
CUST02338,Female,1,Yes,No,26,Yes,DSL,One year,80.97,2105.22,No
CUST02339,Male,0,No,Yes,67,Yes,DSL,One year,79.49,5325.83,No
CUST02340,Female,0,Yes,Yes,21,Yes,Fiber optic,Month-to-month,71.01,1491.21,No
CUST02341,Male,0,No,Yes,23,No,Fiber optic,Two year,20.44,470.12,No
CUST02342,Male,0,No,No,39,No,Fiber optic,Two year,75.52,2945.2799999999997,Yes
CUST02343,Male,0,No,Yes,65,Yes,Fiber optic,Two year,113.28,7363.2,No
CUST02344,Male,0,Yes,Yes,39,Yes,DSL,Two year,53.46,2084.94,Yes
CUST02345,Female,0,Yes,Yes,5,Yes,No,Two year,116.76,583.8000000000001,No
CUST02346,Male,1,Yes,Yes,17,No,DSL,Month-to-month,55.68,946.56,Yes
CUST02347,Female,0,Yes,No,29,Yes,No,Two year,33.99,985.71,No
CUST02348,Female,0,Yes,Yes,20,Yes,Fiber optic,One year,59.84,1196.8000000000002,No
CUST02349,Female,0,Yes,No,61,No,Fiber optic,Two year,69.46,,No
CUST02350,Female,0,No,No,9,Yes,No,One year,82.95,746.5500000000001,Yes
CUST02351,Male,0,Yes,Yes,12,No,Fiber optic,Month-to-month,70.49,845.8799999999999,No
CUST02352,Male,0,No,No,8,No,DSL,Month-to-month,73.67,589.36,No
CUST02353,Female,1,Yes,No,67,Yes,Fiber optic,One year,22.41,1501.47,Yes
CUST02354,Female,0,Yes,No,38,Yes,Fiber optic,Two year,45.36,1723.68,No
CUST02355,Male,0,Yes,No,23,Yes,Fiber optic,Month-to-month,51.07,1174.61,No
CUST02356,Female,0,No,No,33,No,Fiber optic,Month-to-month,118.71,3917.43,No
CUST02357,Male,0,Yes,No,60,No,DSL,Month-to-month,49.56,2973.6000000000004,No
CUST02358,Female,0,Yes,No,40,No,No,Two year,109.66,4386.4,No
CUST02359,Male,0,No,Yes,4,Yes,Fiber optic,One year,50.47,201.88,No
CUST02360,Female,0,No,Yes,49,Yes,Fiber optic,One year,29.61,1450.8899999999999,No
CUST02361,Female,0,No,No,3,Yes,DSL,Two year,44.76,134.28,Yes
CUST02362,Male,0,No,No,50,Yes,DSL,Month-to-month,47.28,,Yes
CUST02363,Female,0,Yes,Yes,51,Yes,DSL,Two year,117.82,6008.82,No
CUST02364,Female,0,No,Yes,38,Yes,Fiber optic,Two year,87.43,3322.34,No
CUST02365,Male,0,Yes,Yes,7,No,No,One year,113.17,792.19,Yes
CUST02366,Female,0,Yes,Yes,44,No,DSL,Two year,103.5,4554.0,No
CUST02367,Male,0,No,No,27,No,DSL,Two year,77.86,2102.22,No
CUST02368,Male,0,Yes,No,26,Yes,DSL,Month-to-month,87.54,2276.04,Yes
CUST02369,Female,0,No,Yes,64,No,No,Month-to-month,82.48,5278.72,Yes
CUST02370,Female,0,Yes,Yes,33,No,Fiber optic,One year,86.63,2858.79,No
CUST02371,Female,0,No,Yes,61,No,Fiber optic,Month-to-month,46.48,2835.2799999999997,No
CUST02372,Female,0,No,Yes,61,Yes,Fiber optic,Two year,60.81,,No
CUST02373,Female,0,No,No,37,Yes,DSL,Two year,79.26,2932.6200000000003,No
CUST02374,Female,0,No,Yes,25,No,Fiber optic,Two year,23.59,589.75,No
CUST02375,Female,0,No,Yes,23,Yes,DSL,One year,68.28,1570.44,No
CUST02376,Male,0,No,Yes,38,Yes,No,Month-to-month,105.97,4026.86,Yes
CUST02377,Female,1,Yes,No,20,Yes,No,Two year,69.24,1384.8,No
CUST02378,Male,0,Yes,No,46,Yes,Fiber optic,Month-to-month,75.23,3460.5800000000004,No
CUST02379,Female,0,Yes,No,47,No,DSL,Month-to-month,40.19,1888.9299999999998,No
CUST02380,Female,0,No,Yes,12,Yes,DSL,Month-to-month,99.43,1193.16,No
CUST02381,Male,0,Yes,Yes,2,No,Fiber optic,Month-to-month,55.89,111.78,Yes
CUST02382,Female,1,No,Yes,31,No,No,One year,115.66,3585.46,No
CUST02383,Female,0,Yes,No,34,Yes,No,One year,119.37,4058.58,No
CUST02384,Male,1,Yes,No,18,Yes,No,One year,111.6,2008.8,No
CUST02385,Female,1,No,Yes,13,Yes,No,Two year,28.49,370.37,Yes
CUST02386,Female,1,Yes,Yes,47,No,No,Two year,53.32,2506.04,No
CUST02387,Female,0,Yes,No,67,No,Fiber optic,Two year,114.51,7672.17,No
CUST02388,Male,0,Yes,Yes,44,No,Fiber optic,One year,100.45,4419.8,Yes
CUST02389,Female,0,No,Yes,18,No,Fiber optic,Month-to-month,111.12,2000.16,Yes
CUST02390,Female,0,Yes,Yes,63,No,No,One year,77.26,4867.38,No
CUST02391,Female,0,No,No,65,No,No,Two year,68.04,4422.6,Yes
CUST02392,Female,0,Yes,Yes,65,No,Fiber optic,Two year,30.65,,No
CUST02393,Male,0,Yes,Yes,44,Yes,Fiber optic,Month-to-month,103.95,4573.8,No
CUST02394,Male,0,Yes,Yes,66,No,No,One year,94.51,6237.660000000001,No
CUST02395,Female,0,Yes,Yes,68,No,DSL,Month-to-month,25.89,1760.52,No
CUST02396,Female,0,No,No,2,No,Fiber optic,One year,40.94,81.88,No
CUST02397,Male,0,Yes,No,37,No,No,Two year,75.73,2802.01,No
CUST02398,Male,0,No,No,41,Yes,No,Month-to-month,88.44,3626.04,Yes
CUST02399,Female,0,No,Yes,39,No,Fiber optic,Month-to-month,33.77,1317.0300000000002,Yes
CUST02400,Male,0,Yes,No,49,No,DSL,One year,44.48,2179.52,Yes
CUST02401,Female,0,Yes,Yes,34,Yes,No,One year,39.31,1336.54,No
CUST02402,Male,1,No,No,23,Yes,Fiber optic,One year,42.0,966.0,No
CUST02403,Male,0,No,Yes,16,No,No,Two year,112.07,1793.12,Yes
CUST02404,Male,0,Yes,No,39,No,No,One year,91.58,3571.62,No
CUST02405,Male,0,Yes,No,65,No,No,Two year,93.71,6091.15,No
CUST02406,Female,0,Yes,No,43,No,No,One year,99.4,4274.2,No
CUST02407,Male,0,Yes,Yes,22,No,DSL,One year,55.66,1224.52,No
CUST02408,Male,0,Yes,Yes,5,No,Fiber optic,Two year,96.72,483.6,No
CUST02409,Female,0,No,Yes,65,Yes,Fiber optic,One year,117.84,7659.6,No
CUST02410,Male,0,Yes,No,20,Yes,Fiber optic,Two year,89.84,1796.8000000000002,Yes
CUST02411,Male,0,Yes,Yes,34,No,Fiber optic,Two year,61.68,2097.12,No
CUST02412,Female,0,No,Yes,28,No,Fiber optic,One year,91.64,2565.92,Yes
CUST02413,Male,1,Yes,Yes,6,No,DSL,One year,110.08,660.48,No
CUST02414,Female,1,Yes,Yes,52,Yes,No,Month-to-month,32.88,1709.7600000000002,No
CUST02415,Female,0,No,Yes,36,No,No,One year,46.53,1675.08,No
CUST02416,Female,0,Yes,Yes,22,Yes,Fiber optic,Month-to-month,111.93,,Yes
CUST02417,Female,0,No,No,7,Yes,No,One year,114.62,802.34,No
CUST02418,Male,0,Yes,No,47,No,No,Two year,68.41,3215.27,Yes
CUST02419,Female,0,Yes,Yes,9,Yes,No,Two year,57.46,517.14,No
CUST02420,Male,1,Yes,No,23,No,Fiber optic,Month-to-month,48.28,1110.44,No
CUST02421,Male,0,No,No,46,Yes,Fiber optic,One year,69.88,3214.4799999999996,No
CUST02422,Male,0,No,Yes,52,No,DSL,Month-to-month,113.45,5899.400000000001,No
CUST02423,Male,0,No,Yes,38,No,Fiber optic,One year,34.98,1329.2399999999998,Yes
CUST02424,Male,1,No,No,66,Yes,DSL,One year,61.98,4090.68,No
CUST02425,Male,0,Yes,Yes,65,Yes,Fiber optic,Two year,111.16,7225.4,Yes
CUST02426,Male,0,No,No,5,Yes,No,Month-to-month,54.91,274.54999999999995,Yes
CUST02427,Male,0,No,No,20,No,DSL,Two year,96.81,1936.2,No
CUST02428,Male,0,No,No,35,Yes,DSL,Two year,58.93,2062.55,No
CUST02429,Male,0,Yes,Yes,2,Yes,DSL,Two year,100.49,200.98,Yes
CUST02430,Female,1,Yes,No,41,No,Fiber optic,Month-to-month,118.1,4842.099999999999,No
CUST02431,Female,0,No,Yes,44,No,DSL,One year,58.78,2586.32,Yes
CUST02432,Female,0,No,Yes,43,Yes,Fiber optic,One year,104.51,4493.93,Yes
CUST02433,Male,0,Yes,Yes,32,Yes,DSL,Month-to-month,118.84,,Yes
CUST02434,Female,0,No,Yes,59,Yes,Fiber optic,One year,118.38,6984.42,No
CUST02435,Female,0,No,Yes,69,No,DSL,Month-to-month,63.38,4373.22,No
CUST02436,Female,0,No,No,25,No,No,Month-to-month,68.58,1714.5,No
CUST02437,Male,0,No,Yes,20,Yes,No,One year,50.34,1006.8000000000001,Yes
CUST02438,Male,0,Yes,Yes,1,No,DSL,Two year,51.4,51.4,No
CUST02439,Male,0,Yes,Yes,46,Yes,Fiber optic,Month-to-month,69.25,3185.5,No
CUST02440,Male,0,Yes,Yes,29,Yes,Fiber optic,Month-to-month,40.05,,No
CUST02441,Female,1,No,Yes,26,No,Fiber optic,Month-to-month,91.11,2368.86,No
CUST02442,Female,0,No,No,70,Yes,No,Month-to-month,73.63,5154.099999999999,No
CUST02443,Female,0,Yes,Yes,19,Yes,No,One year,109.81,2086.39,No
CUST02444,Female,0,Yes,Yes,49,No,No,One year,101.06,4951.9400000000005,No
CUST02445,Male,0,Yes,No,22,Yes,Fiber optic,Month-to-month,52.25,1149.5,No
CUST02446,Male,0,No,Yes,12,Yes,Fiber optic,Two year,70.58,846.96,No
CUST02447,Male,0,Yes,No,3,No,Fiber optic,One year,95.05,285.15,No
CUST02448,Female,0,No,No,13,Yes,DSL,Two year,39.32,511.16,Yes
CUST02449,Male,0,No,No,19,Yes,DSL,Two year,23.16,440.04,No
CUST02450,Male,0,Yes,No,12,No,DSL,Month-to-month,105.23,1262.76,No
CUST02451,Female,0,Yes,Yes,2,No,No,One year,33.76,67.52,Yes
CUST02452,Female,1,No,Yes,46,No,No,Month-to-month,108.94,5011.24,Yes
CUST02453,Male,0,Yes,No,2,Yes,Fiber optic,Month-to-month,111.36,222.72,No
CUST02454,Male,0,Yes,No,0,No,DSL,Two year,66.07,0.0,No
CUST02455,Male,1,No,Yes,23,Yes,Fiber optic,Two year,100.68,,Yes
CUST02456,Male,1,No,No,34,No,DSL,Two year,56.32,1914.88,No
CUST02457,Male,0,No,No,13,Yes,DSL,Month-to-month,105.83,1375.79,No
CUST02458,Male,0,No,No,66,Yes,Fiber optic,Month-to-month,102.47,6763.0199999999995,Yes
CUST02459,Female,0,No,Yes,12,No,Fiber optic,Month-to-month,27.85,334.20000000000005,Yes
CUST02460,Female,0,Yes,No,46,Yes,DSL,Month-to-month,78.26,3599.96,No
CUST02461,Female,0,No,Yes,49,Yes,DSL,Month-to-month,84.0,4116.0,No
CUST02462,Male,0,No,Yes,25,No,No,Month-to-month,20.09,502.25,No
CUST02463,Female,0,No,Yes,2,Yes,Fiber optic,Month-to-month,117.99,235.98,Yes
CUST02464,Male,0,Yes,No,50,Yes,Fiber optic,Month-to-month,60.66,3033.0,No
CUST02465,Male,0,No,No,39,Yes,Fiber optic,One year,71.73,2797.4700000000003,No
CUST02466,Female,0,No,Yes,67,No,Fiber optic,One year,39.48,2645.16,No
CUST02467,Male,0,No,Yes,35,No,DSL,One year,81.09,2838.15,No
CUST02468,Male,0,Yes,Yes,50,No,No,One year,101.06,5053.0,Yes
CUST02469,Female,0,No,No,0,No,Fiber optic,Month-to-month,78.59,0.0,No
CUST02470,Female,1,No,No,32,No,DSL,Month-to-month,98.8,3161.6,No
CUST02471,Female,0,No,Yes,6,No,DSL,Two year,93.11,558.66,Yes
CUST02472,Male,0,Yes,Yes,51,No,DSL,Two year,43.77,2232.27,No
CUST02473,Female,0,Yes,No,10,No,DSL,One year,63.58,635.8,No
CUST02474,Female,0,Yes,Yes,26,Yes,DSL,Two year,34.86,906.36,No
CUST02475,Male,1,Yes,No,13,Yes,Fiber optic,One year,24.19,314.47,No
CUST02476,Female,0,No,No,45,Yes,Fiber optic,Month-to-month,26.31,1183.95,No
CUST02477,Female,0,No,Yes,9,Yes,No,Month-to-month,114.25,1028.25,No
CUST02478,Female,0,Yes,Yes,23,No,Fiber optic,Two year,118.45,2724.35,Yes
CUST02479,Male,0,Yes,No,60,Yes,DSL,Month-to-month,29.5,1770.0,No
CUST02480,Male,0,No,No,17,Yes,No,Month-to-month,53.52,909.84,Yes
CUST02481,Male,0,No,No,8,Yes,DSL,One year,31.44,251.52,Yes
CUST02482,Male,0,Yes,No,16,Yes,DSL,Two year,103.42,1654.72,Yes
CUST02483,Female,0,Yes,No,57,Yes,Fiber optic,Month-to-month,69.63,3968.91,Yes
CUST02484,Male,0,Yes,Yes,12,No,DSL,Two year,82.13,985.56,No
CUST02485,Male,1,Yes,No,49,No,Fiber optic,Month-to-month,73.99,3625.5099999999998,No
CUST02486,Female,0,No,No,5,Yes,DSL,One year,91.03,455.15,No
CUST02487,Female,0,Yes,No,50,Yes,No,Month-to-month,51.91,2595.5,Yes
CUST02488,Female,0,Yes,Yes,35,Yes,DSL,Two year,33.75,1181.25,No
CUST02489,Male,1,No,Yes,70,Yes,Fiber optic,Two year,21.76,1523.2,No
CUST02490,Male,0,No,No,24,No,DSL,One year,64.57,1549.6799999999998,No
CUST02491,Male,0,No,No,10,Yes,Fiber optic,Month-to-month,110.78,1107.8,Yes
CUST02492,Female,0,No,Yes,43,No,Fiber optic,One year,50.53,2172.79,Yes
CUST02493,Female,0,No,Yes,13,Yes,No,Two year,39.6,514.8000000000001,No
CUST02494,Male,0,Yes,Yes,28,No,Fiber optic,One year,112.6,3152.7999999999997,No
CUST02495,Female,0,Yes,Yes,49,No,No,Month-to-month,30.54,1496.46,No
CUST02496,Female,0,Yes,No,4,No,No,Month-to-month,25.18,100.72,Yes
CUST02497,Female,0,No,Yes,71,Yes,DSL,One year,107.94,7663.74,Yes
CUST02498,Male,0,Yes,No,68,Yes,No,Two year,90.09,6126.12,Yes
CUST02499,Female,0,No,No,56,No,Fiber optic,Two year,62.21,3483.76,No
CUST02500,Female,0,Yes,Yes,25,Yes,Fiber optic,One year,95.23,2380.75,No
CUST02501,Male,0,Yes,Yes,5,Yes,No,Month-to-month,94.14,470.7,Yes
CUST02502,Male,0,No,Yes,15,No,DSL,Month-to-month,24.01,360.15000000000003,No
CUST02503,Female,0,No,Yes,59,Yes,No,Month-to-month,87.62,5169.58,No
CUST02504,Female,0,Yes,No,11,No,No,Month-to-month,84.09,924.99,No
CUST02505,Male,0,Yes,No,2,Yes,Fiber optic,Two year,116.38,232.76,Yes
CUST02506,Male,0,Yes,No,62,Yes,DSL,Month-to-month,116.66,7232.92,No
CUST02507,Female,0,Yes,Yes,63,No,DSL,One year,57.78,3640.14,No
CUST02508,Female,0,Yes,No,61,No,DSL,One year,78.98,4817.780000000001,No
CUST02509,Female,0,No,Yes,5,No,DSL,One year,34.14,170.7,No
CUST02510,Female,0,No,No,18,No,Fiber optic,One year,26.65,479.7,Yes
CUST02511,Male,0,No,Yes,17,Yes,DSL,Month-to-month,63.28,1075.76,Yes
CUST02512,Female,0,No,No,42,Yes,DSL,Two year,88.99,3737.58,No
CUST02513,Female,0,Yes,No,2,Yes,DSL,Month-to-month,76.78,153.56,No
CUST02514,Male,0,Yes,Yes,71,No,Fiber optic,Two year,62.97,4470.87,No
CUST02515,Female,0,No,No,37,Yes,Fiber optic,Month-to-month,101.81,3766.9700000000003,No
CUST02516,Male,1,Yes,No,67,Yes,DSL,Two year,99.44,6662.48,No
CUST02517,Female,1,No,Yes,43,Yes,Fiber optic,One year,93.19,4007.17,No
CUST02518,Female,0,Yes,Yes,62,No,No,One year,27.7,1717.3999999999999,No
CUST02519,Male,0,Yes,Yes,41,No,DSL,Two year,99.65,4085.65,No
CUST02520,Male,0,Yes,Yes,63,Yes,Fiber optic,Two year,111.94,7052.22,No
CUST02521,Female,0,No,Yes,53,Yes,DSL,Two year,25.94,1374.8200000000002,No
CUST02522,Female,0,No,No,70,No,DSL,One year,60.17,4211.900000000001,No
CUST02523,Female,0,No,Yes,36,No,Fiber optic,One year,118.84,4278.24,Yes
CUST02524,Male,0,No,No,3,No,No,Month-to-month,79.92,239.76,No
CUST02525,Female,0,Yes,No,1,No,DSL,Two year,71.36,71.36,No
CUST02526,Male,0,Yes,Yes,43,Yes,No,Two year,37.74,1622.8200000000002,No
CUST02527,Male,0,Yes,No,66,No,Fiber optic,Two year,76.55,5052.3,No
CUST02528,Female,0,Yes,No,67,Yes,DSL,One year,63.9,4281.3,No
CUST02529,Male,0,No,Yes,61,No,Fiber optic,Two year,32.74,1997.14,No
CUST02530,Female,0,Yes,No,0,Yes,Fiber optic,Two year,66.43,0.0,No
CUST02531,Female,0,Yes,Yes,16,Yes,Fiber optic,One year,36.44,583.04,No
CUST02532,Female,0,Yes,Yes,15,No,Fiber optic,Two year,93.07,1396.05,No
CUST02533,Female,1,No,Yes,8,Yes,DSL,Month-to-month,117.36,938.88,No
CUST02534,Female,0,No,No,52,Yes,No,One year,66.96,3481.9199999999996,No
CUST02535,Male,1,No,No,58,Yes,No,One year,83.24,4827.92,Yes
CUST02536,Male,1,Yes,No,8,No,DSL,One year,63.1,504.8,Yes
CUST02537,Female,0,No,No,11,No,DSL,Month-to-month,33.85,,No
CUST02538,Female,0,Yes,Yes,40,No,No,One year,117.06,4682.4,Yes
CUST02539,Male,0,Yes,No,14,Yes,No,One year,32.96,461.44,No
CUST02540,Male,1,Yes,Yes,65,Yes,DSL,One year,31.16,2025.4,Yes
CUST02541,Male,0,No,No,10,Yes,Fiber optic,One year,65.92,659.2,Yes
CUST02542,Male,0,No,No,7,Yes,DSL,Month-to-month,85.89,601.23,No
CUST02543,Female,0,Yes,No,54,No,No,Two year,55.49,2996.46,No
CUST02544,Female,0,Yes,No,5,Yes,Fiber optic,Two year,39.25,196.25,Yes
CUST02545,Male,0,No,No,52,Yes,No,One year,101.9,5298.8,Yes
CUST02546,Female,0,No,Yes,19,Yes,Fiber optic,Month-to-month,56.31,1069.89,No
CUST02547,Male,0,No,No,38,No,No,One year,39.43,1498.34,No
CUST02548,Female,1,Yes,No,71,Yes,Fiber optic,Two year,56.51,4012.21,No
CUST02549,Male,0,Yes,No,33,No,DSL,Two year,41.46,1368.18,Yes
CUST02550,Female,1,Yes,No,56,No,DSL,Month-to-month,71.94,4028.64,No
CUST02551,Male,0,No,Yes,18,Yes,Fiber optic,Two year,86.83,1562.94,Yes
CUST02552,Male,0,No,No,70,Yes,Fiber optic,One year,99.96,6997.2,No
CUST02553,Female,0,No,Yes,30,Yes,DSL,Month-to-month,42.76,1282.8,No
CUST02554,Male,0,Yes,No,39,Yes,DSL,Two year,36.7,1431.3000000000002,No
CUST02555,Female,0,Yes,Yes,13,No,Fiber optic,One year,21.96,285.48,No
CUST02556,Female,0,No,Yes,36,No,Fiber optic,Month-to-month,42.81,1541.16,Yes
CUST02557,Male,0,Yes,Yes,43,No,DSL,One year,22.39,,No
CUST02558,Female,1,No,Yes,8,No,No,Two year,54.55,436.4,No
CUST02559,Female,1,Yes,Yes,57,No,DSL,One year,34.57,1970.49,No
CUST02560,Female,0,No,No,19,No,Fiber optic,Month-to-month,77.99,1481.81,No
CUST02561,Female,0,Yes,Yes,49,No,Fiber optic,One year,58.37,2860.1299999999997,Yes
CUST02562,Female,0,Yes,No,19,No,No,Two year,29.36,557.84,No
CUST02563,Male,0,No,Yes,35,No,DSL,Month-to-month,59.99,2099.65,Yes
CUST02564,Female,1,No,Yes,26,No,Fiber optic,Month-to-month,40.93,1064.18,No
CUST02565,Female,0,No,No,71,Yes,DSL,Two year,88.02,6249.42,No
CUST02566,Female,0,No,Yes,31,Yes,Fiber optic,One year,56.44,1749.6399999999999,Yes
CUST02567,Female,1,No,Yes,0,Yes,No,One year,34.7,0.0,Yes
CUST02568,Female,0,Yes,Yes,16,No,DSL,Two year,54.96,879.36,No
CUST02569,Male,0,No,Yes,8,Yes,DSL,Month-to-month,42.44,339.52,No
CUST02570,Female,0,No,No,44,No,No,Two year,99.58,4381.5199999999995,Yes
CUST02571,Male,0,No,Yes,65,No,Fiber optic,Month-to-month,118.34,7692.1,Yes
CUST02572,Male,0,Yes,Yes,31,Yes,Fiber optic,Month-to-month,22.55,699.0500000000001,No
CUST02573,Male,0,No,No,44,No,DSL,One year,89.0,3916.0,No
CUST02574,Male,0,No,No,8,Yes,No,Two year,46.4,371.2,No
CUST02575,Female,0,No,Yes,29,No,DSL,Month-to-month,26.64,772.5600000000001,No
CUST02576,Male,0,Yes,Yes,37,No,DSL,One year,21.44,793.2800000000001,No
CUST02577,Male,0,Yes,No,59,Yes,Fiber optic,Two year,108.1,6377.9,Yes
CUST02578,Female,0,No,Yes,0,Yes,Fiber optic,Two year,55.36,0.0,Yes
CUST02579,Female,0,Yes,No,4,Yes,Fiber optic,Month-to-month,119.45,477.8,No
CUST02580,Female,0,No,Yes,62,Yes,Fiber optic,Month-to-month,64.24,3982.8799999999997,No
CUST02581,Male,0,Yes,No,35,Yes,Fiber optic,Month-to-month,38.76,1356.6,No
CUST02582,Female,0,No,No,64,Yes,No,Two year,97.71,6253.44,No
CUST02583,Female,0,Yes,No,23,No,DSL,Month-to-month,112.65,2590.9500000000003,No
CUST02584,Male,0,No,Yes,3,No,No,Two year,101.56,304.68,No
CUST02585,Female,0,No,Yes,67,No,DSL,One year,94.52,6332.84,No
CUST02586,Female,0,Yes,Yes,24,No,Fiber optic,Two year,53.47,1283.28,Yes
CUST02587,Female,0,No,Yes,6,Yes,No,Month-to-month,26.45,158.7,No
CUST02588,Female,0,No,No,12,No,DSL,Two year,40.13,481.56000000000006,Yes
CUST02589,Male,0,No,No,67,No,Fiber optic,Month-to-month,64.68,4333.56,No
CUST02590,Female,0,No,No,42,Yes,Fiber optic,One year,115.62,4856.04,No
CUST02591,Female,0,Yes,Yes,56,No,No,Month-to-month,92.29,5168.240000000001,No
CUST02592,Male,0,No,Yes,35,Yes,No,Month-to-month,102.83,3599.0499999999997,No
CUST02593,Female,1,Yes,Yes,13,Yes,No,Month-to-month,47.73,,No
CUST02594,Male,0,Yes,No,71,Yes,Fiber optic,Month-to-month,88.38,6274.98,Yes
CUST02595,Female,0,Yes,Yes,26,No,DSL,Month-to-month,106.24,2762.24,No
CUST02596,Male,0,Yes,Yes,36,Yes,DSL,Month-to-month,67.94,2445.84,Yes
CUST02597,Male,0,No,No,70,No,No,One year,62.99,4409.3,No
CUST02598,Male,0,No,No,24,No,DSL,One year,91.94,,No
CUST02599,Male,0,Yes,Yes,66,No,Fiber optic,Two year,75.99,5015.339999999999,Yes
CUST02600,Female,0,No,No,3,Yes,DSL,Month-to-month,119.32,357.96,No
CUST02601,Male,0,Yes,Yes,15,Yes,Fiber optic,Two year,62.51,937.65,No
CUST02602,Female,0,No,No,18,Yes,No,One year,37.59,676.6200000000001,No
CUST02603,Male,0,No,No,28,No,DSL,One year,67.19,1881.32,No
CUST02604,Male,0,No,No,50,No,Fiber optic,Month-to-month,43.52,2176.0,No
CUST02605,Male,0,Yes,Yes,17,Yes,No,Month-to-month,76.13,1294.21,Yes
CUST02606,Female,1,Yes,Yes,57,No,No,Two year,32.58,1857.06,No
CUST02607,Male,0,No,Yes,43,Yes,No,One year,115.0,4945.0,No
CUST02608,Female,1,Yes,No,15,Yes,No,Two year,105.98,1589.7,Yes
CUST02609,Female,0,Yes,No,64,No,DSL,Two year,35.56,2275.84,No
CUST02610,Female,0,No,No,1,No,Fiber optic,Two year,37.24,37.24,No
CUST02611,Female,0,Yes,No,55,Yes,DSL,Month-to-month,71.24,3918.2,No
CUST02612,Female,0,No,Yes,27,No,Fiber optic,One year,97.29,2626.8300000000004,Yes
CUST02613,Female,0,No,Yes,64,Yes,No,Two year,41.91,2682.24,No
CUST02614,Female,0,No,Yes,4,Yes,DSL,One year,26.1,104.4,Yes
CUST02615,Female,0,Yes,No,21,No,No,One year,74.55,1565.55,No
CUST02616,Female,1,No,No,12,Yes,Fiber optic,Two year,89.16,1069.92,No
CUST02617,Male,0,No,Yes,64,No,No,Two year,44.44,2844.16,Yes
