customerID,TransactionDate,Amount,PaymentMethod
CUST00334,2023-07-30,78.31,Bank Transfer
CUST02451,2023-11-29,54.69,Mailed Check
CUST00255,2023-04-01,146.58,Credit Card
CUST01089,2023-06-15,9.43,Electronic Check
CUST02988,2023-06-10,3.7,Credit Card
CUST00771,2023-01-06,45.89,Credit Card
CUST00945,2023-05-21,0.06,Mailed Check
CUST01111,2023-07-24,92.99,Electronic Check
CUST00310,2023-01-20,42.31,Mailed Check
CUST01594,2023-04-10,40.17,Bank Transfer
CUST02729,2023-06-14,27.01,Electronic Check
CUST01281,2023-02-14,28.2,Credit Card
CUST01581,2023-12-03,33.85,Credit Card
CUST02176,2023-08-15,0.97,Credit Card
CUST02828,2023-11-11,5.23,Mailed Check
CUST02373,2023-02-21,42.2,Mailed Check
CUST00789,2023-05-26,9.76,Mailed Check
CUST02064,2023-10-08,90.51,Electronic Check
CUST02746,2023-05-03,19.25,Electronic Check
CUST00341,2023-07-26,6.18,Electronic Check
CUST01002,2023-10-24,16.09,Electronic Check
CUST00837,2023-04-12,26.51,Bank Transfer
CUST00627,2023-10-01,2.16,Credit Card
CUST02818,2023-05-09,9.17,Mailed Check
CUST02925,2023-06-16,23.48,Mailed Check
CUST01272,2023-07-21,22.31,Bank Transfer
CUST00709,2023-04-12,96.68,Credit Card
CUST02896,2023-03-12,111.19,Credit Card
CUST00738,2023-01-08,12.9,Bank Transfer
CUST02224,2023-06-11,7.94,Electronic Check
CUST01778,2023-03-14,60.33,Credit Card
CUST00945,2023-12-11,97.97,Electronic Check
CUST02404,2023-01-27,198.99,Bank Transfer
CUST00494,2023-06-18,0.41,Mailed Check
CUST00034,2023-09-20,32.03,Mailed Check
CUST01430,2023-10-15,79.45,Mailed Check
CUST01991,2023-03-14,105.81,Mailed Check
CUST00817,2023-07-28,3.86,Credit Card
CUST00009,2023-04-09,68.48,Electronic Check
CUST00985,2023-01-31,20.46,Mailed Check
CUST01737,2023-12-02,4.65,Mailed Check
CUST02578,2023-02-02,40.3,Mailed Check
CUST01558,2023-08-01,10.33,Bank Transfer
CUST02142,2023-05-25,80.14,Credit Card
CUST02623,2023-04-09,81.12,Bank Transfer
CUST00449,2023-11-06,110.74,Electronic Check
CUST01243,2023-11-06,28.45,Mailed Check
CUST02143,2023-06-29,0.8,Credit Card
CUST00864,2023-05-15,18.04,Credit Card
CUST01800,2023-07-09,37.85,Credit Card
CUST02716,2023-01-30,71.05,Bank Transfer
CUST00206,2023-03-23,28.88,Bank Transfer
CUST01809,2023-02-26,46.08,Bank Transfer
CUST00849,2023-06-23,44.57,Bank Transfer
CUST00245,2023-07-27,10.82,Electronic Check
CUST01734,2023-11-22,58.54,Mailed Check
CUST01997,2023-11-18,34.71,Mailed Check
CUST02931,2023-07-02,98.99,Bank Transfer
CUST02130,2023-08-23,70.39,Bank Transfer
CUST00316,2023-04-17,7.09,Bank Transfer
CUST02692,2023-07-05,40.25,Electronic Check
CUST02417,2023-09-23,72.74,Electronic Check
CUST02796,2023-05-12,5.46,Credit Card
CUST01719,2023-11-26,94.36,Mailed Check
CUST02677,2023-11-25,15.06,Bank Transfer
CUST02227,2023-11-14,41.96,Credit Card
CUST01806,2023-12-31,169.37,Mailed Check
CUST02649,2023-06-20,50.82,Credit Card
CUST00599,2023-10-25,33.1,Electronic Check
CUST01106,2023-01-24,0.41,Electronic Check
CUST01555,2023-09-18,8.59,Credit Card
CUST00840,2023-12-21,51.86,Credit Card
CUST00347,2023-07-15,40.85,Mailed Check
CUST01295,2023-04-09,27.14,Bank Transfer
CUST00330,2023-11-29,154.01,Mailed Check
CUST00609,2023-04-11,24.25,Mailed Check
CUST01944,2023-12-18,46.22,Electronic Check
CUST00743,2023-04-30,50.46,Electronic Check
CUST00568,2023-11-17,44.98,Credit Card
CUST01684,2023-07-22,38.96,Electronic Check
CUST02436,2023-03-31,24.66,Mailed Check
CUST00970,2023-07-14,143.66,Credit Card
CUST00746,2023-06-26,35.96,Credit Card
CUST02184,2023-04-25,45.1,Electronic Check
CUST01764,2023-11-29,64.11,Bank Transfer
CUST01384,2023-02-01,4.2,Electronic Check
CUST02329,2023-08-03,91.2,Credit Card
CUST01225,2023-11-04,43.11,Credit Card
CUST01018,2023-10-06,64.23,Bank Transfer
CUST02791,2023-08-31,88.71,Mailed Check
CUST02578,2023-10-13,124.34,Credit Card
CUST00015,2023-03-11,29.88,Bank Transfer
CUST00567,2023-03-12,100.1,Mailed Check
CUST02024,2023-04-21,17.97,Electronic Check
CUST01613,2023-06-07,64.79,Bank Transfer
CUST02077,2023-02-06,6.5,Mailed Check
CUST01542,2023-10-31,1.21,Credit Card
CUST01931,2023-11-22,6.04,Credit Card
CUST02711,2023-02-04,23.09,Bank Transfer
CUST02922,2023-11-20,1.9,Electronic Check
CUST02069,2023-02-28,59.73,Bank Transfer
CUST01454,2023-07-26,22.84,Credit Card
CUST01702,2023-12-27,79.99,Mailed Check
CUST02707,2023-03-07,2.82,Electronic Check
CUST01433,2023-09-19,14.65,Mailed Check
CUST00324,2023-09-27,31.46,Bank Transfer
CUST01321,2023-08-21,28.94,Bank Transfer
CUST02228,2023-06-06,8.42,Mailed Check
CUST00121,2023-04-16,308.34,Mailed Check
CUST02171,2023-06-03,20.08,Mailed Check
CUST01476,2023-01-18,76.6,Bank Transfer
CUST00265,2023-09-17,14.91,Mailed Check
CUST00027,2023-11-09,126.15,Credit Card
CUST01282,2023-04-29,29.44,Mailed Check
CUST02124,2023-11-05,138.7,Credit Card
CUST00431,2023-04-12,25.1,Credit Card
CUST00878,2023-01-25,0.52,Mailed Check
CUST02941,2023-06-29,43.67,Electronic Check
CUST01058,2023-06-11,44.64,Electronic Check
CUST00435,2023-12-16,7.66,Electronic Check
CUST01085,2023-08-03,16.07,Credit Card
CUST02099,2023-05-04,91.81,Electronic Check
CUST02163,2023-10-19,2.25,Electronic Check
CUST02094,2023-06-05,40.35,Mailed Check
CUST02485,2023-07-12,45.35,Bank Transfer
CUST00100,2023-11-24,70.02,Credit Card
CUST01302,2023-02-22,2.29,Bank Transfer
CUST02154,2023-06-19,52.86,Credit Card
CUST00982,2023-12-01,0.19,Credit Card
CUST02406,2023-04-08,18.49,Electronic Check
CUST00886,2023-05-27,41.55,Mailed Check
CUST00799,2023-10-27,145.34,Bank Transfer
CUST01025,2023-01-30,8.12,Bank Transfer
CUST01515,2023-03-15,11.13,Electronic Check
CUST01903,2023-06-21,66.38,Bank Transfer
CUST01913,2023-03-25,28.19,Bank Transfer
CUST01295,2023-03-14,58.6,Credit Card
CUST01167,2023-08-20,358.4,Mailed Check
CUST00434,2023-10-17,259.98,Mailed Check
CUST01474,2023-05-07,26.19,Bank Transfer
CUST02651,2023-03-26,42.06,Bank Transfer
CUST02613,2023-09-11,141.04,Credit Card
CUST00915,2023-06-01,5.8,Electronic Check
CUST02275,2023-11-08,36.12,Credit Card
CUST00544,2023-01-07,28.45,Electronic Check
CUST01237,2023-11-03,20.96,Electronic Check
CUST00647,2023-05-16,309.04,Credit Card
CUST02295,2023-07-03,79.35,Mailed Check
CUST01431,2023-11-10,29.53,Credit Card
CUST01076,2023-12-07,105.97,Electronic Check
CUST01599,2023-08-15,40.36,Mailed Check
CUST02361,2023-11-21,123.73,Mailed Check
CUST00036,2023-09-01,18.59,Credit Card
CUST00723,2023-09-21,15.19,Mailed Check
CUST01547,2023-09-08,17.04,Mailed Check
CUST00979,2023-06-19,46.39,Credit Card
CUST00083,2023-02-23,20.66,Bank Transfer
CUST02947,2023-05-12,9.55,Mailed Check
CUST01117,2023-11-11,313.59,Credit Card
CUST01365,2023-04-04,138.42,Credit Card
CUST00718,2023-02-15,60.47,Bank Transfer
CUST00549,2023-12-16,133.28,Mailed Check
CUST01371,2023-04-09,164.43,Electronic Check
CUST02762,2023-08-22,67.64,Electronic Check
CUST00586,2023-09-26,43.87,Mailed Check
CUST01864,2023-02-06,128.23,Mailed Check
CUST00151,2023-03-16,50.33,Credit Card
CUST01061,2023-02-27,8.14,Credit Card
CUST02212,2023-01-19,27.42,Electronic Check
CUST02985,2023-07-07,35.43,Mailed Check
CUST01567,2023-05-19,164.34,Credit Card
CUST00211,2023-05-23,64.59,Electronic Check
CUST02573,2023-04-18,124.9,Electronic Check
CUST00741,2023-08-09,85.03,Bank Transfer
CUST02179,2023-05-25,22.25,Mailed Check
CUST00095,2023-12-12,76.1,Bank Transfer
CUST01526,2023-01-05,13.04,Credit Card
CUST00521,2023-02-25,31.47,Credit Card
CUST02421,2023-09-12,98.42,Electronic Check
CUST01039,2023-08-10,56.79,Credit Card
CUST01702,2023-12-26,104.72,Bank Transfer
CUST02655,2023-02-17,17.64,Mailed Check
CUST00017,2023-10-31,83.12,Electronic Check
CUST01719,2023-06-12,13.56,Electronic Check
CUST00977,2023-08-24,47.29,Credit Card
CUST00878,2023-09-05,34.1,Electronic Check
CUST00593,2023-12-31,48.78,Electronic Check
CUST00642,2023-04-10,8.74,Mailed Check
CUST02176,2023-01-21,26.89,Electronic Check
CUST00800,2023-04-12,65.96,Mailed Check
CUST00454,2023-01-05,49.06,Bank Transfer
CUST01609,2023-07-16,47.77,Electronic Check
CUST00875,2023-05-29,42.9,Bank Transfer
CUST02618,2023-12-11,172.82,Mailed Check
CUST01095,2023-11-26,163.61,Electronic Check
CUST01013,2023-07-30,26.79,Credit Card
CUST01110,2023-06-09,26.02,Credit Card
CUST02448,2023-05-26,48.57,Electronic Check
CUST00461,2023-02-27,6.03,Mailed Check
CUST02136,2023-12-20,21.66,Credit Card
CUST02870,2023-08-28,15.75,Bank Transfer
CUST02053,2023-03-20,15.17,Mailed Check
CUST00944,2023-06-01,61.05,Mailed Check
CUST00083,2023-01-05,29.1,Electronic Check
CUST01439,2023-06-30,11.26,Bank Transfer
CUST02668,2023-12-18,131.13,Mailed Check
CUST01135,2023-07-20,124.36,Electronic Check
CUST02219,2023-05-13,119.03,Bank Transfer
CUST00698,2023-05-02,29.73,Mailed Check
CUST01820,2023-06-18,3.52,Credit Card
CUST02320,2023-12-20,6.77,Bank Transfer
CUST00529,2023-12-12,19.38,Mailed Check
CUST00318,2023-11-04,14.91,Bank Transfer
CUST01098,2023-04-08,124.28,Credit Card
CUST02476,2023-10-09,257.68,Mailed Check
CUST02894,2023-09-25,101.79,Credit Card
CUST00248,2023-11-22,78.53,Electronic Check
CUST00386,2023-12-06,53.29,Electronic Check
CUST01957,2023-01-19,88.16,Mailed Check
CUST01890,2023-05-12,176.29,Mailed Check
CUST00362,2023-04-06,55.18,Bank Transfer
CUST02115,2023-07-29,10.08,Mailed Check
CUST02485,2023-01-05,10.74,Electronic Check
CUST01555,2023-05-08,52.6,Mailed Check
CUST01806,2023-02-23,24.34,Bank Transfer
CUST00295,2023-07-17,144.64,Electronic Check
CUST02694,2023-07-25,56.75,Mailed Check
CUST01991,2023-06-29,67.71,Credit Card
CUST02080,2023-08-29,0.35,Credit Card
CUST01397,2023-10-01,41.45,Credit Card
CUST00031,2023-11-16,33.85,Credit Card
CUST00554,2023-05-18,73.42,Bank Transfer
CUST00304,2023-01-23,28.94,Credit Card
CUST00792,2023-04-30,225.24,Credit Card
CUST01131,2023-04-25,66.56,Mailed Check
CUST00095,2023-03-23,64.71,Credit Card
CUST01089,2023-07-15,151.05,Credit Card
CUST02568,2023-06-29,320.41,Mailed Check
CUST00229,2023-12-18,13.23,Electronic Check
CUST02780,2023-06-24,99.81,Bank Transfer
CUST00357,2023-07-17,10.63,Bank Transfer
CUST00401,2023-01-26,36.64,Electronic Check
CUST00789,2023-04-09,6.33,Mailed Check
CUST00098,2023-08-21,58.59,Electronic Check
CUST00270,2023-07-10,37.93,Bank Transfer
CUST01798,2023-03-07,59.44,Bank Transfer
CUST00361,2023-09-03,67.98,Electronic Check
CUST01187,2023-04-14,57.97,Credit Card
CUST02575,2023-07-10,20.89,Bank Transfer
CUST00539,2023-05-21,108.83,Electronic Check
CUST01865,2023-06-28,48.14,Credit Card
CUST02642,2023-09-18,40.38,Credit Card
CUST00832,2023-06-24,260.86,Mailed Check
CUST02444,2023-06-13,20.0,Electronic Check
CUST01059,2023-01-19,45.05,Bank Transfer
CUST02542,2023-01-20,68.8,Mailed Check
CUST00313,2023-10-14,8.03,Bank Transfer
CUST02537,2023-12-27,26.24,Credit Card
CUST01299,2023-08-27,97.08,Electronic Check
CUST00232,2023-02-13,16.21,Credit Card
CUST01639,2023-07-15,40.79,Credit Card
CUST01029,2023-07-14,59.76,Credit Card
CUST02711,2023-12-23,66.73,Electronic Check
CUST00243,2023-12-11,78.19,Mailed Check
CUST02288,2023-02-18,120.58,Bank Transfer
CUST02605,2023-02-28,29.94,Credit Card
CUST02122,2023-05-12,73.58,Bank Transfer
CUST02330,2023-06-16,79.05,Bank Transfer
CUST01558,2023-05-15,21.42,Mailed Check
CUST00086,2023-03-30,206.82,Electronic Check
CUST00880,2023-09-28,120.25,Bank Transfer
CUST02977,2023-09-20,20.54,Mailed Check
CUST01172,2023-04-26,67.45,Bank Transfer
CUST00159,2023-07-15,75.91,Credit Card
CUST02493,2023-12-20,33.88,Mailed Check
CUST02129,2023-04-18,119.59,Electronic Check
CUST02229,2023-12-28,70.32,Electronic Check
CUST02917,2023-02-16,64.4,Credit Card
CUST01549,2023-08-29,14.97,Credit Card
CUST00477,2023-11-05,31.44,Bank Transfer
CUST02230,2023-08-18,34.14,Mailed Check
CUST01579,2023-09-02,79.38,Mailed Check
CUST02221,2023-11-12,57.8,Mailed Check
CUST02061,2023-09-07,5.39,Mailed Check
CUST01960,2023-03-18,22.06,Bank Transfer
CUST02120,2023-03-03,38.44,Mailed Check
CUST02561,2023-02-28,80.08,Mailed Check
CUST01745,2023-08-26,81.65,Electronic Check
CUST00601,2023-07-08,40.46,Electronic Check
CUST02390,2023-02-25,7.46,Bank Transfer
CUST01419,2023-03-19,20.8,Credit Card
CUST01918,2023-08-10,17.64,Electronic Check
CUST00332,2023-02-16,91.13,Credit Card
CUST00354,2023-05-18,11.91,Bank Transfer
CUST00846,2023-01-24,37.52,Electronic Check
CUST00162,2023-01-29,66.65,Electronic Check
CUST00115,2023-05-15,200.78,Bank Transfer
CUST01102,2023-12-17,430.98,Mailed Check
CUST01470,2023-12-16,183.36,Bank Transfer
CUST01906,2023-10-08,76.0,Credit Card
CUST01046,2023-10-19,82.33,Credit Card
CUST02838,2023-07-08,85.43,Mailed Check
CUST00542,2023-03-12,119.09,Bank Transfer
CUST00413,2023-07-25,181.93,Bank Transfer
CUST00681,2023-08-30,35.4,Mailed Check
CUST00641,2023-11-02,32.32,Bank Transfer
CUST01432,2023-07-03,37.02,Electronic Check
CUST00668,2023-05-08,64.7,Bank Transfer
CUST02069,2023-08-18,89.62,Electronic Check
CUST00968,2023-02-10,122.67,Bank Transfer
CUST01704,2023-10-08,36.55,Electronic Check
CUST01180,2023-06-11,27.09,Credit Card
CUST02377,2023-11-08,245.73,Mailed Check
CUST01045,2023-12-06,15.83,Credit Card
CUST01495,2023-06-07,15.06,Electronic Check
CUST01287,2023-11-20,75.4,Mailed Check
CUST02949,2023-01-21,11.88,Credit Card
CUST01798,2023-12-13,30.59,Credit Card
CUST00723,2023-01-10,20.75,Electronic Check
CUST01159,2023-03-28,11.09,Bank Transfer
CUST00251,2023-02-02,52.01,Bank Transfer
CUST00204,2023-12-27,28.06,Electronic Check
CUST01879,2023-12-05,37.22,Credit Card
CUST02879,2023-07-22,13.08,Bank Transfer
CUST00790,2023-01-04,87.63,Bank Transfer
CUST01084,2023-01-23,22.67,Credit Card
CUST00464,2023-07-16,25.18,Electronic Check
CUST01841,2023-11-05,17.43,Electronic Check
CUST01325,2023-10-01,34.19,Bank Transfer
CUST01495,2023-09-30,37.37,Electronic Check
CUST00393,2023-04-17,45.26,Credit Card
CUST01630,2023-07-19,205.72,Electronic Check
CUST02028,2023-12-09,141.04,Mailed Check
CUST02707,2023-08-03,56.4,Electronic Check
CUST00911,2023-01-02,2.38,Electronic Check
CUST01282,2023-05-01,56.85,Electronic Check
CUST02577,2023-04-13,5.64,Mailed Check
CUST01210,2023-05-29,74.34,Credit Card
CUST01235,2023-06-01,29.67,Electronic Check
CUST01058,2023-02-22,109.1,Bank Transfer
CUST01170,2023-06-15,171.39,Electronic Check
CUST01272,2023-11-02,32.39,Mailed Check
CUST00056,2023-06-16,37.03,Mailed Check
CUST01892,2023-11-12,53.52,Bank Transfer
CUST02569,2023-12-30,13.17,Mailed Check
CUST01748,2023-10-22,157.31,Mailed Check
CUST00360,2023-03-12,34.04,Mailed Check
CUST02281,2023-05-08,10.95,Credit Card
CUST01948,2023-02-02,86.31,Mailed Check
CUST00222,2023-06-06,14.84,Electronic Check
CUST01639,2023-11-26,9.3,Bank Transfer
CUST00326,2023-09-23,49.65,Electronic Check
CUST01121,2023-07-23,66.79,Electronic Check
CUST01249,2023-07-14,50.58,Bank Transfer
CUST01757,2023-04-19,64.12,Credit Card
CUST00835,2023-06-08,7.37,Credit Card
CUST02536,2023-10-10,38.78,Mailed Check
CUST02525,2023-01-27,26.5,Credit Card
CUST00984,2023-08-15,217.54,Credit Card
CUST01357,2023-09-09,3.05,Mailed Check
CUST00791,2023-09-22,21.25,Credit Card
CUST01886,2023-09-19,170.7,Credit Card
CUST02559,2023-05-14,246.25,Mailed Check
CUST00381,2023-01-26,104.54,Electronic Check
CUST01446,2023-02-12,4.74,Electronic Check
CUST01371,2023-01-19,49.44,Bank Transfer
CUST01874,2023-01-16,30.66,Credit Card
CUST02499,2023-04-15,98.53,Mailed Check
CUST02008,2023-10-06,3.4,Mailed Check
CUST01142,2023-07-22,13.17,Credit Card
CUST00213,2023-07-27,40.31,Credit Card
CUST00564,2023-06-15,10.29,Mailed Check
CUST00731,2023-02-28,70.8,Mailed Check
CUST00438,2023-02-17,103.14,Mailed Check
CUST02802,2023-05-28,73.15,Bank Transfer
CUST01588,2023-10-04,34.82,Electronic Check
CUST00628,2023-06-27,126.42,Mailed Check
CUST00902,2023-10-16,8.89,Electronic Check
CUST01470,2023-04-24,18.09,Credit Card
CUST00394,2023-10-23,40.35,Electronic Check
CUST00246,2023-08-06,3.8,Electronic Check
CUST02952,2023-09-23,6.03,Electronic Check
CUST02295,2023-06-11,30.39,Credit Card
CUST01636,2023-11-25,172.82,Electronic Check
CUST02646,2023-02-05,143.43,Electronic Check
CUST02912,2023-03-16,37.64,Bank Transfer
CUST01472,2023-05-15,9.2,Credit Card
CUST02131,2023-09-29,11.77,Electronic Check
CUST02820,2023-06-28,28.45,Credit Card
CUST01244,2023-06-08,14.15,Mailed Check
CUST02098,2023-08-31,5.2,Electronic Check
CUST02597,2023-10-28,67.21,Credit Card
CUST02818,2023-07-23,52.26,Electronic Check
CUST00980,2023-10-10,20.66,Electronic Check
CUST01210,2023-10-05,90.56,Mailed Check
CUST01548,2023-05-23,89.75,Bank Transfer
CUST02512,2023-01-08,40.52,Credit Card
CUST00418,2023-04-26,6.09,Electronic Check
CUST02134,2023-12-09,150.41,Mailed Check
CUST00258,2023-09-29,66.28,Mailed Check
CUST02358,2023-06-25,17.03,Bank Transfer
CUST02220,2023-08-02,56.57,Bank Transfer
CUST01519,2023-08-03,31.15,Mailed Check
CUST01268,2023-02-26,60.53,Mailed Check
CUST00939,2023-08-17,38.53,Credit Card
CUST02552,2023-10-27,39.87,Credit Card
CUST02376,2023-11-23,79.88,Mailed Check
CUST00195,2023-02-06,57.07,Mailed Check
CUST00061,2023-10-11,5.0,Bank Transfer
CUST00561,2023-11-20,4.06,Credit Card
CUST02944,2023-08-12,21.83,Mailed Check
CUST02891,2023-10-29,33.75,Credit Card
CUST00039,2023-07-20,19.31,Credit Card
CUST01767,2023-04-10,63.24,Mailed Check
CUST02775,2023-10-09,13.02,Mailed Check
CUST02037,2023-03-16,73.07,Electronic Check
CUST02504,2023-07-31,89.01,Credit Card
CUST02925,2023-07-10,7.97,Credit Card
CUST01875,2023-03-04,63.13,Bank Transfer
CUST00787,2023-04-22,195.33,Bank Transfer
CUST01876,2023-05-23,12.85,Bank Transfer
CUST00001,2023-04-09,144.01,Credit Card
CUST01492,2023-09-22,55.89,Mailed Check
CUST01129,2023-08-13,53.63,Mailed Check
CUST02263,2023-03-16,3.2,Mailed Check
CUST00776,2023-10-05,82.77,Credit Card
CUST02726,2023-07-17,39.04,Mailed Check
CUST01782,2023-07-03,76.63,Bank Transfer
CUST00413,2023-10-20,99.39,Mailed Check
CUST00209,2023-02-26,44.51,Mailed Check
CUST01963,2023-09-06,18.36,Bank Transfer
CUST02090,2023-04-24,9.16,Electronic Check
CUST02185,2023-05-20,10.5,Electronic Check
CUST01644,2023-12-25,121.01,Electronic Check
CUST01583,2023-02-10,7.91,Credit Card
CUST02685,2023-06-02,29.14,Credit Card
CUST02516,2023-08-20,24.41,Bank Transfer
CUST00725,2023-04-15,120.35,Electronic Check
CUST01412,2023-04-16,38.97,Credit Card
CUST01221,2023-10-27,338.39,Mailed Check
CUST02249,2023-05-10,80.15,Electronic Check
CUST02239,2023-06-10,114.2,Electronic Check
CUST00106,2023-09-14,6.23,Credit Card
CUST00326,2023-08-17,17.51,Electronic Check
CUST02797,2023-12-16,8.73,Bank Transfer
CUST00643,2023-07-01,37.37,Bank Transfer
CUST00356,2023-01-14,76.01,Credit Card
CUST02642,2023-04-10,11.11,Electronic Check
CUST02548,2023-08-13,8.37,Bank Transfer
CUST01307,2023-12-24,57.21,Electronic Check
CUST02515,2023-08-19,15.71,Bank Transfer
CUST00507,2023-02-22,39.16,Bank Transfer
CUST02153,2023-01-06,3.15,Electronic Check
CUST01089,2023-03-31,68.48,Credit Card
CUST00194,2023-03-05,46.76,Credit Card
CUST01211,2023-03-29,62.55,Credit Card
CUST00046,2023-02-02,19.33,Electronic Check
CUST01385,2023-03-13,19.59,Electronic Check
CUST02584,2023-02-13,96.98,Electronic Check
CUST01601,2023-09-10,76.07,Credit Card
CUST01510,2023-04-17,52.01,Electronic Check
CUST00846,2023-10-17,59.35,Credit Card
CUST01602,2023-01-02,5.93,Bank Transfer
CUST00708,2023-05-16,116.35,Credit Card
CUST00807,2023-04-27,88.16,Credit Card
CUST02659,2023-05-01,53.57,Mailed Check
CUST00114,2023-10-15,150.5,Mailed Check
CUST02727,2023-11-08,11.08,Credit Card
CUST00630,2023-04-04,69.63,Mailed Check
CUST02266,2023-01-07,197.78,Electronic Check
CUST00196,2023-03-29,22.26,Mailed Check
CUST00400,2023-07-01,0.92,Mailed Check
CUST02796,2023-07-10,79.65,Mailed Check
CUST02728,2023-07-27,0.42,Credit Card
CUST02039,2023-10-18,123.59,Bank Transfer
CUST00075,2023-12-20,3.48,Bank Transfer
CUST01449,2023-10-05,63.47,Bank Transfer
CUST00286,2023-11-11,28.41,Bank Transfer
CUST01568,2023-02-21,13.64,Bank Transfer
CUST01322,2023-09-24,137.12,Bank Transfer
CUST00860,2023-09-01,82.28,Credit Card
CUST00741,2023-07-01,24.97,Electronic Check
CUST01730,2023-07-30,20.06,Electronic Check
CUST02341,2023-07-17,79.91,Bank Transfer
CUST00808,2023-09-27,108.68,Mailed Check
CUST02933,2023-02-02,75.5,Mailed Check
CUST01959,2023-04-12,61.3,Credit Card
CUST00413,2023-11-29,15.52,Bank Transfer
CUST00430,2023-10-09,114.96,Bank Transfer
CUST01813,2023-08-25,83.1,Mailed Check
CUST01253,2023-08-04,43.7,Bank Transfer
CUST01918,2023-11-17,43.0,Bank Transfer
CUST02218,2023-10-29,50.52,Mailed Check
CUST01340,2023-05-07,105.71,Electronic Check
CUST00543,2023-04-04,81.35,Electronic Check
CUST01514,2023-03-15,116.38,Credit Card
CUST01411,2023-05-08,42.47,Mailed Check
CUST00071,2023-03-15,58.79,Credit Card
CUST01022,2023-09-13,115.68,Bank Transfer
CUST00531,2023-04-12,15.86,Mailed Check
CUST02286,2023-02-16,35.22,Electronic Check
CUST02758,2023-06-14,58.16,Bank Transfer
CUST00576,2023-09-13,148.01,Electronic Check
CUST01112,2023-10-10,0.96,Electronic Check
CUST01945,2023-09-05,14.34,Credit Card
CUST00712,2023-07-23,16.03,Mailed Check
CUST01558,2023-03-27,23.73,Mailed Check
CUST00641,2023-11-20,19.86,Mailed Check
CUST02637,2023-06-13,53.52,Credit Card
CUST02237,2023-12-31,130.09,Electronic Check
CUST00811,2023-02-26,60.8,Credit Card
CUST01014,2023-07-25,16.59,Mailed Check
CUST02672,2023-05-28,119.6,Bank Transfer
CUST01362,2023-10-28,59.99,Mailed Check
CUST02021,2023-10-06,14.83,Mailed Check
CUST02676,2023-10-17,26.93,Electronic Check
CUST01540,2023-01-21,93.63,Mailed Check
CUST02936,2023-05-17,80.58,Mailed Check
CUST01861,2023-01-10,51.56,Electronic Check
CUST00783,2023-11-04,9.38,Mailed Check
CUST00670,2023-02-14,97.56,Mailed Check
CUST02769,2023-09-06,22.05,Electronic Check
CUST02573,2023-01-30,88.6,Bank Transfer
CUST02584,2023-08-13,62.57,Electronic Check
CUST00846,2023-06-26,18.41,Mailed Check
CUST01241,2023-04-06,14.32,Credit Card
CUST01277,2023-01-17,8.42,Bank Transfer
CUST01384,2023-01-28,16.62,Electronic Check
CUST01764,2023-05-06,10.31,Bank Transfer
CUST02961,2023-10-28,57.59,Bank Transfer
CUST00177,2023-09-30,54.8,Credit Card
CUST00275,2023-07-06,52.94,Credit Card
CUST02359,2023-05-22,61.61,Credit Card
CUST01665,2023-05-18,101.17,Mailed Check
CUST00790,2023-12-03,146.89,Electronic Check
CUST01676,2023-08-17,15.71,Mailed Check
CUST01424,2023-08-02,53.17,Electronic Check
CUST01240,2023-10-01,4.89,Mailed Check
CUST02745,2023-10-18,7.68,Mailed Check
CUST00026,2023-02-27,63.74,Credit Card
CUST02960,2023-01-18,40.0,Mailed Check
CUST02469,2023-06-29,85.21,Credit Card
CUST02548,2023-06-07,33.27,Electronic Check
CUST02955,2023-09-13,8.19,Credit Card
CUST02372,2023-02-06,123.37,Bank Transfer
CUST01347,2023-10-23,5.19,Bank Transfer
CUST01590,2023-09-19,12.57,Mailed Check
CUST01726,2023-03-20,19.46,Bank Transfer
CUST00284,2023-06-03,321.36,Electronic Check
CUST01112,2023-12-27,32.36,Mailed Check
CUST01068,2023-12-13,41.79,Credit Card
CUST02545,2023-06-07,88.1,Mailed Check
CUST00911,2023-03-16,60.7,Mailed Check
CUST01814,2023-02-24,110.49,Bank Transfer
CUST02192,2023-07-25,39.98,Mailed Check
CUST02995,2023-08-03,214.92,Electronic Check
CUST00081,2023-01-09,95.62,Mailed Check
CUST00979,2023-04-16,30.79,Credit Card
CUST01190,2023-11-14,28.81,Credit Card
CUST01772,2023-09-02,159.12,Bank Transfer
CUST01825,2023-11-03,69.2,Mailed Check
CUST02535,2023-04-13,58.28,Credit Card
CUST01773,2023-10-02,85.09,Mailed Check
CUST01333,2023-11-21,49.37,Mailed Check
CUST02007,2023-12-04,10.4,Credit Card
CUST00081,2023-02-02,23.07,Mailed Check
CUST00093,2023-04-18,48.98,Bank Transfer
CUST01344,2023-09-26,1.1,Bank Transfer
CUST00342,2023-03-14,34.51,Credit Card
CUST02844,2023-12-12,84.59,Electronic Check
CUST02408,2023-06-30,10.76,Electronic Check
CUST01854,2023-09-25,4.0,Mailed Check
CUST01089,2023-06-01,108.48,Bank Transfer
CUST00623,2023-03-09,57.63,Credit Card
CUST00867,2023-12-14,11.66,Bank Transfer
CUST02476,2023-07-16,98.49,Electronic Check
CUST00170,2023-10-22,64.4,Electronic Check
CUST01782,2023-02-01,24.4,Mailed Check
CUST00577,2023-04-18,28.32,Credit Card
CUST00067,2023-03-20,10.17,Mailed Check
CUST01515,2023-09-16,108.2,Bank Transfer
CUST01057,2023-06-24,42.68,Bank Transfer
CUST00000,2023-01-15,48.85,Electronic Check
